,gene_id,SNPs,selected_hets,ratio
94,AGAP007835,57,0,0.0
95,AGAP007836,41,0,0.0
96,AGAP007837,43,0,0.0
97,AGAP007838,45,0,0.0
98,AGAP007839,21,0,0.0
99,AGAP007841,2,0,0.0
100,AGAP007844,35,1,0.02857142857142857
101,AGAP007845,5,0,0.0
102,AGAP007846,33,0,0.0
103,AGAP007847,15,0,0.0
104,AGAP007848,1,0,0.0
105,AGAP007849,94,0,0.0
106,AGAP007851,12,0,0.0
107,AGAP007852,17,0,0.0
108,AGAP007853,8,0,0.0
109,AGAP007854,3,0,0.0
110,AGAP007855,16,0,0.0
111,AGAP007856,15,0,0.0
112,AGAP007857,22,0,0.0
113,AGAP007858,26,0,0.0
114,AGAP007859,15,0,0.0
115,AGAP007860,17,0,0.0
116,AGAP007861,14,0,0.0
117,AGAP007862,6,0,0.0
118,AGAP007863,11,0,0.0
119,AGAP007864,10,0,0.0
120,AGAP007865,42,0,0.0
121,AGAP007866,10,0,0.0
122,AGAP007867,43,0,0.0
123,AGAP007868,10,0,0.0
124,AGAP007869,4,0,0.0
125,AGAP007870,14,0,0.0
126,AGAP007871,7,0,0.0
127,AGAP007872,16,0,0.0
128,AGAP007873,45,0,0.0
129,AGAP007874,22,0,0.0
130,AGAP007875,39,0,0.0
131,AGAP007876,14,0,0.0
132,AGAP007877,40,0,0.0
133,AGAP007878,31,0,0.0
134,AGAP007879,5,0,0.0
135,AGAP007880,7,0,0.0
136,AGAP007881,16,0,0.0
137,AGAP007882,7,0,0.0
138,AGAP007883,11,0,0.0
139,AGAP007884,6,0,0.0
140,AGAP007885,14,0,0.0
141,AGAP007886,15,0,0.0
142,AGAP007887,31,0,0.0
143,AGAP007888,86,0,0.0
144,AGAP007889,19,0,0.0
145,AGAP007890,17,0,0.0
146,AGAP007891,26,0,0.0
147,AGAP007892,112,0,0.0
148,AGAP007893,6,0,0.0
149,AGAP007894,25,0,0.0
150,AGAP007895,39,0,0.0
151,AGAP007896,27,0,0.0
152,AGAP007897,13,0,0.0
153,AGAP007899,6,0,0.0
154,AGAP007901,7,0,0.0
155,AGAP007902,16,0,0.0
156,AGAP007903,21,0,0.0
157,AGAP007904,13,0,0.0
158,AGAP007905,60,0,0.0
159,AGAP007906,2,0,0.0
160,AGAP007907,0,0,
161,AGAP007908,3,0,0.0
162,AGAP007909,4,0,0.0
163,AGAP007910,14,0,0.0
164,AGAP007911,13,0,0.0
165,AGAP007912,7,0,0.0
166,AGAP007913,2,0,0.0
167,AGAP007914,34,0,0.0
168,AGAP007915,52,0,0.0
169,AGAP007916,16,0,0.0
170,AGAP007917,43,0,0.0
171,AGAP007918,35,0,0.0
172,AGAP007919,29,0,0.0
173,AGAP007920,17,0,0.0
174,AGAP007921,11,0,0.0
175,AGAP007922,7,0,0.0
176,AGAP007923,38,0,0.0
177,AGAP007924,82,0,0.0
178,AGAP007925,24,0,0.0
179,AGAP007926,14,0,0.0
180,AGAP007927,1,0,0.0
181,AGAP007928,56,0,0.0
182,AGAP007929,9,0,0.0
183,AGAP007932,7,0,0.0
184,AGAP007933,28,0,0.0
185,AGAP007934,28,0,0.0
186,AGAP007935,26,0,0.0
187,AGAP007936,17,0,0.0
188,AGAP007937,2,0,0.0
189,AGAP007938,13,0,0.0
190,AGAP007939,9,0,0.0
191,AGAP007940,3,0,0.0
192,AGAP007941,11,0,0.0
193,AGAP007942,11,0,0.0
194,AGAP007943,8,0,0.0
195,AGAP007944,22,0,0.0
196,AGAP007945,10,0,0.0
197,AGAP007946,7,0,0.0
198,AGAP007947,7,0,0.0
199,AGAP007948,23,0,0.0
200,AGAP007949,30,0,0.0
201,AGAP007950,8,0,0.0
202,AGAP007951,23,0,0.0
203,AGAP007952,16,0,0.0
204,AGAP007953,29,0,0.0
205,AGAP007954,19,0,0.0
206,AGAP007955,15,0,0.0
207,AGAP007956,8,0,0.0
208,AGAP007957,27,0,0.0
209,AGAP007958,15,0,0.0
210,AGAP007959,14,0,0.0
211,AGAP007962,24,0,0.0
212,AGAP007963,30,0,0.0
213,AGAP007964,18,0,0.0
214,AGAP007965,19,0,0.0
215,AGAP007966,8,0,0.0
216,AGAP007967,8,0,0.0
217,AGAP007968,18,0,0.0
218,AGAP007969,23,0,0.0
219,AGAP007970,15,0,0.0
220,AGAP007971,14,0,0.0
221,AGAP007972,6,0,0.0
222,AGAP007973,48,0,0.0
223,AGAP007974,57,0,0.0
224,AGAP007975,15,0,0.0
225,AGAP007976,8,0,0.0
226,AGAP007977,19,0,0.0
227,AGAP007978,76,0,0.0
228,AGAP007979,3,0,0.0
229,AGAP007980,3,0,0.0
230,AGAP007981,11,0,0.0
231,AGAP007982,19,0,0.0
232,AGAP007983,17,0,0.0
233,AGAP007984,14,0,0.0
234,AGAP007985,28,0,0.0
235,AGAP007987,25,0,0.0
236,AGAP007988,16,0,0.0
237,AGAP007989,36,0,0.0
238,AGAP007990,7,0,0.0
239,AGAP007991,7,0,0.0
240,AGAP007992,61,0,0.0
241,AGAP007993,5,0,0.0
242,AGAP007994,50,0,0.0
243,AGAP007998,26,0,0.0
244,AGAP007999,21,0,0.0
245,AGAP008000,8,0,0.0
246,AGAP008001,11,0,0.0
247,AGAP008002,13,0,0.0
248,AGAP008003,22,0,0.0
249,AGAP008004,6,0,0.0
250,AGAP008005,10,0,0.0
251,AGAP008006,15,0,0.0
252,AGAP008007,36,0,0.0
253,AGAP008008,3,0,0.0
254,AGAP008009,37,0,0.0
255,AGAP008010,6,0,0.0
256,AGAP008011,6,0,0.0
257,AGAP008012,7,0,0.0
258,AGAP008013,21,0,0.0
259,AGAP008014,16,0,0.0
260,AGAP008015,21,1,0.047619047619047616
261,AGAP008016,47,0,0.0
262,AGAP008017,112,0,0.0
263,AGAP008018,6,0,0.0
264,AGAP008019,7,0,0.0
265,AGAP008020,10,0,0.0
266,AGAP008022,15,0,0.0
267,AGAP008023,4,0,0.0
268,AGAP008025,17,0,0.0
269,AGAP008026,87,0,0.0
270,AGAP008027,18,0,0.0
271,AGAP008028,28,0,0.0
272,AGAP008029,0,0,
273,AGAP008030,0,0,
274,AGAP008033,8,0,0.0
275,AGAP008034,16,0,0.0
276,AGAP008035,20,0,0.0
277,AGAP008036,24,0,0.0
278,AGAP008037,27,0,0.0
279,AGAP008039,19,0,0.0
280,AGAP008040,29,0,0.0
281,AGAP008041,7,0,0.0
282,AGAP008042,11,0,0.0
283,AGAP008043,6,0,0.0
284,AGAP008044,12,0,0.0
285,AGAP008045,4,0,0.0
286,AGAP008046,24,0,0.0
287,AGAP008047,43,0,0.0
288,AGAP008048,21,0,0.0
289,AGAP008049,3,0,0.0
290,AGAP008050,15,0,0.0
291,AGAP008051,7,0,0.0
292,AGAP008052,0,0,
293,AGAP008053,10,0,0.0
294,AGAP008054,9,0,0.0
295,AGAP008055,5,0,0.0
296,AGAP008056,6,0,0.0
297,AGAP008059,5,0,0.0
298,AGAP008060,8,0,0.0
299,AGAP008061,12,0,0.0
300,AGAP008062,38,0,0.0
301,AGAP008063,11,0,0.0
302,AGAP008064,8,0,0.0
303,AGAP008065,28,0,0.0
304,AGAP008066,0,0,
305,AGAP008067,1,0,0.0
306,AGAP008068,0,0,
307,AGAP008069,0,0,
308,AGAP008070,12,0,0.0
309,AGAP008071,6,0,0.0
310,AGAP008072,20,0,0.0
311,AGAP008073,3,0,0.0
312,AGAP008074,18,0,0.0
313,AGAP008077,77,0,0.0
314,AGAP008078,7,0,0.0
315,AGAP008080,35,0,0.0
316,AGAP008081,73,0,0.0
317,AGAP008082,14,0,0.0
318,AGAP008083,106,0,0.0
319,AGAP008084,15,0,0.0
320,AGAP008085,42,0,0.0
321,AGAP008086,16,0,0.0
322,AGAP008087,56,0,0.0
323,AGAP008088,14,0,0.0
324,AGAP008089,34,0,0.0
325,AGAP008090,47,0,0.0
326,AGAP008091,8,0,0.0
327,AGAP008092,24,0,0.0
328,AGAP008093,96,0,0.0
329,AGAP008094,4,0,0.0
330,AGAP008095,17,0,0.0
331,AGAP008096,17,0,0.0
332,AGAP008097,6,0,0.0
333,AGAP008098,72,0,0.0
334,AGAP008099,7,0,0.0
335,AGAP008100,58,0,0.0
336,AGAP008105,41,0,0.0
337,AGAP008106,10,0,0.0
338,AGAP008107,20,0,0.0
339,AGAP008108,19,0,0.0
340,AGAP008109,18,0,0.0
341,AGAP008110,13,0,0.0
342,AGAP008111,15,0,0.0
343,AGAP008112,40,0,0.0
344,AGAP008113,14,0,0.0
345,AGAP008114,5,0,0.0
346,AGAP008115,61,0,0.0
347,AGAP008116,16,0,0.0
348,AGAP008117,94,0,0.0
349,AGAP008118,3,0,0.0
350,AGAP008119,1,0,0.0
351,AGAP008120,0,0,
352,AGAP008121,0,0,
353,AGAP008122,10,0,0.0
354,AGAP008123,23,0,0.0
355,AGAP008124,21,0,0.0
356,AGAP008125,11,0,0.0
357,AGAP008126,16,0,0.0
358,AGAP008129,14,0,0.0
359,AGAP008130,51,0,0.0
360,AGAP008131,10,0,0.0
361,AGAP008132,19,0,0.0
362,AGAP008133,36,0,0.0
363,AGAP008134,21,0,0.0
364,AGAP008135,15,0,0.0
365,AGAP008136,8,0,0.0
366,AGAP008137,102,0,0.0
367,AGAP008138,14,0,0.0
368,AGAP008139,27,0,0.0
369,AGAP008140,12,0,0.0
370,AGAP008141,10,0,0.0
371,AGAP008143,18,0,0.0
372,AGAP008146,15,0,0.0
373,AGAP008147,18,0,0.0
374,AGAP008148,5,0,0.0
375,AGAP008149,19,0,0.0
376,AGAP008150,8,0,0.0
377,AGAP008151,24,0,0.0
378,AGAP008152,16,0,0.0
379,AGAP008153,15,0,0.0
380,AGAP008154,22,0,0.0
381,AGAP008155,30,0,0.0
382,AGAP008156,11,0,0.0
383,AGAP008157,11,0,0.0
384,AGAP008158,9,0,0.0
385,AGAP008159,17,0,0.0
386,AGAP008160,42,0,0.0
387,AGAP008161,14,0,0.0
388,AGAP008162,3,0,0.0
389,AGAP008163,4,0,0.0
390,AGAP008164,25,0,0.0
391,AGAP008165,21,0,0.0
392,AGAP008166,6,0,0.0
393,AGAP008167,20,0,0.0
394,AGAP008169,4,0,0.0
395,AGAP008170,22,0,0.0
396,AGAP008173,10,0,0.0
397,AGAP008174,4,0,0.0
398,AGAP008176,26,0,0.0
399,AGAP008177,4,0,0.0
400,AGAP008178,16,0,0.0
401,AGAP008179,13,0,0.0
402,AGAP008180,60,0,0.0
403,AGAP008181,89,0,0.0
404,AGAP008182,12,0,0.0
405,AGAP008183,11,0,0.0
406,AGAP008184,38,0,0.0
407,AGAP008185,129,0,0.0
408,AGAP008186,28,0,0.0
409,AGAP008187,21,0,0.0
410,AGAP008188,4,0,0.0
411,AGAP008189,14,0,0.0
412,AGAP008190,34,0,0.0
413,AGAP008191,51,0,0.0
414,AGAP008192,17,0,0.0
415,AGAP008193,33,0,0.0
416,AGAP008194,29,0,0.0
417,AGAP008195,9,0,0.0
418,AGAP008198,20,0,0.0
419,AGAP008199,17,0,0.0
420,AGAP008201,55,0,0.0
421,AGAP008202,38,0,0.0
422,AGAP008203,3,0,0.0
423,AGAP008204,11,0,0.0
424,AGAP008205,11,0,0.0
425,AGAP008206,9,0,0.0
426,AGAP008207,9,0,0.0
427,AGAP008208,4,0,0.0
428,AGAP008209,0,0,
429,AGAP008210,2,0,0.0
430,AGAP008211,0,0,
431,AGAP008212,10,0,0.0
432,AGAP008213,9,0,0.0
433,AGAP008214,12,0,0.0
434,AGAP008215,0,0,
435,AGAP008216,2,0,0.0
436,AGAP008217,0,0,
437,AGAP008218,7,0,0.0
438,AGAP008219,0,0,
439,AGAP008220,0,0,
440,AGAP008222,24,0,0.0
441,AGAP008223,4,0,0.0
442,AGAP008224,8,0,0.0
443,AGAP008225,5,0,0.0
444,AGAP008226,11,0,0.0
445,AGAP008227,17,0,0.0
446,AGAP008228,6,0,0.0
447,AGAP008229,17,0,0.0
448,AGAP008230,6,0,0.0
449,AGAP008231,1,0,0.0
450,AGAP008232,34,0,0.0
451,AGAP008233,6,0,0.0
452,AGAP008234,0,0,
453,AGAP008235,12,0,0.0
454,AGAP008236,3,0,0.0
455,AGAP008237,4,0,0.0
456,AGAP008238,4,0,0.0
457,AGAP008239,10,0,0.0
458,AGAP008242,7,0,0.0
459,AGAP008244,0,0,
460,AGAP008245,25,0,0.0
461,AGAP008246,0,0,
462,AGAP008247,3,0,0.0
463,AGAP008249,1,0,0.0
464,AGAP008252,12,0,0.0
465,AGAP008253,6,0,0.0
466,AGAP008254,14,0,0.0
467,AGAP008258,27,0,0.0
468,AGAP008259,10,0,0.0
469,AGAP008260,18,0,0.0
470,AGAP008261,4,0,0.0
471,AGAP008262,17,0,0.0
472,AGAP008263,5,0,0.0
473,AGAP008264,21,0,0.0
474,AGAP008265,12,0,0.0
475,AGAP008266,14,0,0.0
476,AGAP008267,6,0,0.0
477,AGAP008268,30,0,0.0
478,AGAP008269,13,0,0.0
479,AGAP008270,4,0,0.0
480,AGAP008271,3,0,0.0
481,AGAP008272,7,0,0.0
482,AGAP008273,5,0,0.0
483,AGAP008274,3,0,0.0
484,AGAP008275,1,0,0.0
485,AGAP008276,13,0,0.0
486,AGAP008277,18,0,0.0
487,AGAP008278,11,0,0.0
488,AGAP008279,8,0,0.0
489,AGAP008280,11,0,0.0
490,AGAP008281,12,0,0.0
491,AGAP008282,9,0,0.0
492,AGAP008283,6,0,0.0
493,AGAP008284,5,0,0.0
494,AGAP008285,24,0,0.0
495,AGAP008286,6,0,0.0
496,AGAP008287,19,0,0.0
497,AGAP008288,44,0,0.0
498,AGAP008289,5,0,0.0
499,AGAP008290,21,0,0.0
500,AGAP008291,7,0,0.0
501,AGAP008292,4,0,0.0
502,AGAP008293,14,0,0.0
503,AGAP008294,11,0,0.0
504,AGAP008295,4,0,0.0
505,AGAP008296,18,0,0.0
506,AGAP008297,21,0,0.0
507,AGAP008298,0,0,
508,AGAP008299,7,0,0.0
509,AGAP008300,6,0,0.0
510,AGAP008301,3,0,0.0
511,AGAP008302,5,0,0.0
512,AGAP008303,3,0,0.0
513,AGAP008304,19,0,0.0
514,AGAP008305,28,0,0.0
515,AGAP008306,3,0,0.0
516,AGAP008307,2,0,0.0
517,AGAP008308,20,0,0.0
518,AGAP008310,20,0,0.0
519,AGAP008311,7,0,0.0
520,AGAP008312,5,0,0.0
521,AGAP008313,0,0,
522,AGAP008314,7,0,0.0
523,AGAP008315,17,0,0.0
524,AGAP008317,45,0,0.0
525,AGAP008318,44,0,0.0
526,AGAP008319,30,0,0.0
527,AGAP008320,5,0,0.0
528,AGAP008324,1,0,0.0
529,AGAP008325,1,0,0.0
530,AGAP008326,2,0,0.0
531,AGAP008327,5,0,0.0
532,AGAP008328,8,0,0.0
533,AGAP008329,8,0,0.0
534,AGAP008330,1,0,0.0
535,AGAP008331,0,0,
536,AGAP008332,2,0,0.0
537,AGAP008333,1,0,0.0
538,AGAP008334,3,0,0.0
539,AGAP008335,2,0,0.0
540,AGAP008336,0,0,
541,AGAP008337,4,0,0.0
542,AGAP008338,0,0,
543,AGAP008339,1,0,0.0
544,AGAP008340,1,0,0.0
545,AGAP008341,1,0,0.0
546,AGAP008343,2,0,0.0
547,AGAP008344,2,0,0.0
548,AGAP008345,0,0,
549,AGAP008346,0,0,
550,AGAP008347,5,0,0.0
551,AGAP008348,34,0,0.0
552,AGAP008349,1,0,0.0
553,AGAP008350,3,0,0.0
554,AGAP008352,9,0,0.0
555,AGAP008353,6,0,0.0
556,AGAP008354,8,0,0.0
557,AGAP008355,5,0,0.0
558,AGAP008356,2,0,0.0
559,AGAP008357,10,0,0.0
560,AGAP008358,0,0,
561,AGAP008359,0,0,
562,AGAP008360,1,0,0.0
563,AGAP008362,0,0,
564,AGAP008363,3,0,0.0
565,AGAP008364,0,0,
566,AGAP008366,0,0,
567,AGAP008368,0,0,
568,AGAP008369,0,0,
569,AGAP008370,0,0,
570,AGAP008371,0,0,
571,AGAP008372,0,0,
572,AGAP008373,8,0,0.0
573,AGAP008374,1,0,0.0
574,AGAP008375,12,0,0.0
575,AGAP008376,0,0,
576,AGAP008377,9,0,0.0
577,AGAP008378,2,0,0.0
578,AGAP008379,23,0,0.0
579,AGAP008380,14,0,0.0
580,AGAP008381,6,0,0.0
581,AGAP008382,31,0,0.0
582,AGAP008383,0,0,
583,AGAP008384,0,0,
584,AGAP008385,0,0,
585,AGAP008387,0,0,
586,AGAP008388,0,0,
587,AGAP008389,0,0,
588,AGAP008390,0,0,
589,AGAP008391,0,0,
590,AGAP008392,0,0,
591,AGAP008393,0,0,
592,AGAP008394,0,0,
593,AGAP008395,0,0,
594,AGAP008396,0,0,
595,AGAP008397,0,0,
596,AGAP008398,0,0,
597,AGAP008399,0,0,
598,AGAP008400,0,0,
599,AGAP008402,0,0,
600,AGAP008403,0,0,
601,AGAP008404,0,0,
602,AGAP008405,0,0,
603,AGAP008406,0,0,
604,AGAP008407,0,0,
605,AGAP008408,0,0,
606,AGAP008409,0,0,
607,AGAP008410,0,0,
608,AGAP008412,0,0,
609,AGAP008413,0,0,
610,AGAP008414,0,0,
611,AGAP008415,0,0,
612,AGAP008416,0,0,
613,AGAP008417,0,0,
614,AGAP008418,0,0,
615,AGAP008419,0,0,
616,AGAP008420,0,0,
617,AGAP008421,0,0,
618,AGAP008422,0,0,
619,AGAP008423,0,0,
620,AGAP008424,0,0,
621,AGAP008425,0,0,
622,AGAP008426,0,0,
623,AGAP008427,0,0,
624,AGAP008428,0,0,
625,AGAP008429,0,0,
626,AGAP008430,0,0,
627,AGAP008431,0,0,
628,AGAP008432,0,0,
629,AGAP008433,0,0,
630,AGAP008434,0,0,
631,AGAP008435,0,0,
632,AGAP008436,0,0,
633,AGAP008437,1,0,0.0
634,AGAP008438,4,0,0.0
635,AGAP008439,6,1,0.16666666666666666
636,AGAP008440,2,0,0.0
637,AGAP008441,6,0,0.0
638,AGAP008442,7,0,0.0
639,AGAP008443,3,0,0.0
640,AGAP008444,0,0,
641,AGAP008445,0,0,
642,AGAP008446,0,0,
643,AGAP008447,0,0,
644,AGAP008448,0,0,
645,AGAP008449,0,0,
646,AGAP008450,0,0,
647,AGAP008451,0,0,
648,AGAP008452,0,0,
649,AGAP008453,0,0,
650,AGAP008454,0,0,
651,AGAP008456,0,0,
652,AGAP008457,0,0,
653,AGAP008458,0,0,
654,AGAP008459,0,0,
655,AGAP008460,0,0,
656,AGAP008461,0,0,
657,AGAP008462,0,0,
658,AGAP008463,0,0,
659,AGAP008465,0,0,
660,AGAP008467,0,0,
661,AGAP008468,6,0,0.0
662,AGAP008469,0,0,
663,AGAP008471,15,0,0.0
664,AGAP008472,9,0,0.0
665,AGAP008473,14,0,0.0
666,AGAP008474,3,0,0.0
667,AGAP008475,2,0,0.0
668,AGAP008478,1,0,0.0
669,AGAP008479,1,0,0.0
670,AGAP008480,0,0,
671,AGAP008481,1,0,0.0
672,AGAP008482,68,1,0.014705882352941176
673,AGAP008483,3,0,0.0
674,AGAP008484,11,0,0.0
675,AGAP008485,0,0,
676,AGAP008486,0,0,
677,AGAP008487,0,0,
678,AGAP008488,0,0,
679,AGAP008489,3,0,0.0
680,AGAP008490,9,0,0.0
681,AGAP008491,3,0,0.0
682,AGAP008492,7,0,0.0
683,AGAP008493,9,0,0.0
684,AGAP008494,15,0,0.0
685,AGAP008495,3,0,0.0
686,AGAP008496,3,0,0.0
687,AGAP008497,7,0,0.0
688,AGAP008498,5,0,0.0
689,AGAP008499,0,0,
690,AGAP008500,5,0,0.0
691,AGAP008501,0,0,
692,AGAP008502,5,0,0.0
693,AGAP008503,2,0,0.0
694,AGAP008504,9,0,0.0
695,AGAP008506,0,0,
696,AGAP008507,14,0,0.0
697,AGAP008508,1,0,0.0
698,AGAP008509,11,0,0.0
699,AGAP008510,4,0,0.0
700,AGAP008511,4,0,0.0
701,AGAP008512,19,0,0.0
702,AGAP008513,2,0,0.0
703,AGAP008514,4,0,0.0
704,AGAP008515,2,0,0.0
705,AGAP008516,13,0,0.0
706,AGAP008521,0,0,
707,AGAP008522,0,0,
708,AGAP008523,0,0,
709,AGAP008525,0,0,
710,AGAP008526,0,0,
711,AGAP008528,2,0,0.0
712,AGAP008531,0,0,
713,AGAP008532,0,0,
714,AGAP008533,0,0,
715,AGAP008535,4,0,0.0
716,AGAP008536,3,0,0.0
717,AGAP008537,4,0,0.0
718,AGAP008538,4,0,0.0
719,AGAP008539,1,0,0.0
720,AGAP008540,0,0,
721,AGAP008541,1,0,0.0
722,AGAP008542,19,0,0.0
723,AGAP008544,12,0,0.0
724,AGAP008545,17,0,0.0
725,AGAP008547,15,0,0.0
726,AGAP008548,5,0,0.0
727,AGAP008549,1,0,0.0
728,AGAP008550,1,0,0.0
729,AGAP008551,20,0,0.0
730,AGAP008552,1,0,0.0
731,AGAP008553,0,0,
732,AGAP008557,9,0,0.0
733,AGAP008558,5,0,0.0
734,AGAP008559,6,0,0.0
735,AGAP008561,9,0,0.0
736,AGAP008562,21,0,0.0
737,AGAP008563,10,0,0.0
738,AGAP008566,9,0,0.0
739,AGAP008567,4,0,0.0
740,AGAP008569,15,0,0.0
741,AGAP008570,14,0,0.0
742,AGAP008571,10,0,0.0
743,AGAP008572,7,0,0.0
744,AGAP008574,52,0,0.0
745,AGAP008575,9,0,0.0
746,AGAP008576,36,0,0.0
747,AGAP008577,23,0,0.0
748,AGAP008578,8,0,0.0
749,AGAP008579,1,0,0.0
750,AGAP008580,1,0,0.0
751,AGAP008581,0,0,
752,AGAP008582,22,0,0.0
753,AGAP008584,23,0,0.0
754,AGAP008585,27,0,0.0
755,AGAP008586,0,0,
756,AGAP008587,0,0,
757,AGAP008588,178,0,0.0
758,AGAP008589,0,0,
759,AGAP008591,0,0,
760,AGAP008592,0,0,
761,AGAP008593,4,0,0.0
762,AGAP008594,0,0,
763,AGAP008595,0,0,
764,AGAP008596,12,0,0.0
765,AGAP008597,7,0,0.0
766,AGAP008598,9,0,0.0
767,AGAP008599,6,0,0.0
768,AGAP008600,7,0,0.0
769,AGAP008601,9,0,0.0
770,AGAP008602,5,0,0.0
771,AGAP008603,0,0,
772,AGAP008604,14,0,0.0
773,AGAP008605,0,0,
774,AGAP008606,7,0,0.0
775,AGAP008607,0,0,
776,AGAP008609,0,0,
777,AGAP008611,79,0,0.0
778,AGAP008612,0,0,
779,AGAP008613,3,0,0.0
780,AGAP008614,21,0,0.0
781,AGAP008615,3,0,0.0
782,AGAP008616,12,0,0.0
783,AGAP008617,2,0,0.0
784,AGAP008618,0,0,
785,AGAP008619,4,0,0.0
786,AGAP008620,12,0,0.0
787,AGAP008621,5,0,0.0
788,AGAP008622,1,0,0.0
789,AGAP008623,2,0,0.0
790,AGAP008624,10,0,0.0
791,AGAP008625,14,0,0.0
792,AGAP008626,2,0,0.0
793,AGAP008627,8,0,0.0
794,AGAP008628,2,0,0.0
795,AGAP008629,0,0,
796,AGAP008630,9,0,0.0
797,AGAP008631,5,0,0.0
798,AGAP008632,21,0,0.0
799,AGAP008633,18,0,0.0
800,AGAP008634,3,0,0.0
801,AGAP008635,4,0,0.0
802,AGAP008636,26,0,0.0
803,AGAP008637,5,0,0.0
804,AGAP008638,7,0,0.0
805,AGAP008639,10,0,0.0
806,AGAP008640,13,0,0.0
807,AGAP008641,4,0,0.0
808,AGAP008642,1,0,0.0
809,AGAP008643,2,0,0.0
810,AGAP008644,10,0,0.0
811,AGAP008645,3,0,0.0
812,AGAP008646,20,0,0.0
813,AGAP008647,9,0,0.0
814,AGAP008648,3,0,0.0
815,AGAP008649,2,0,0.0
816,AGAP008650,3,0,0.0
817,AGAP008651,0,0,
818,AGAP008652,7,0,0.0
819,AGAP008653,4,0,0.0
820,AGAP008654,12,0,0.0
821,AGAP008655,3,0,0.0
822,AGAP008656,11,0,0.0
823,AGAP008657,1,0,0.0
824,AGAP008658,9,0,0.0
825,AGAP008659,2,0,0.0
826,AGAP008660,8,0,0.0
827,AGAP008661,12,0,0.0
828,AGAP008662,23,0,0.0
829,AGAP008663,0,0,
830,AGAP008664,5,0,0.0
831,AGAP008665,18,0,0.0
832,AGAP008666,28,0,0.0
833,AGAP008667,23,0,0.0
834,AGAP008668,15,0,0.0
835,AGAP008669,6,0,0.0
836,AGAP008670,15,0,0.0
837,AGAP008671,4,0,0.0
838,AGAP008672,51,0,0.0
839,AGAP008673,14,0,0.0
840,AGAP008674,47,0,0.0
841,AGAP008678,3,0,0.0
842,AGAP008679,6,0,0.0
843,AGAP008680,23,0,0.0
844,AGAP008682,5,0,0.0
