,gene_id,SNPs,selected_hets,ratio
90,AGAP000117,66,0,0.0
91,AGAP000118,15,7,0.4666666666666667
92,AGAP000119,37,16,0.43243243243243246
93,AGAP000120,9,9,1.0
94,AGAP000121,94,0,0.0
95,AGAP000123,60,3,0.05
96,AGAP000124,116,80,0.6896551724137931
97,AGAP000126,151,8,0.052980132450331126
98,AGAP000127,14,11,0.7857142857142857
99,AGAP000128,30,0,0.0
100,AGAP000129,59,0,0.0
101,AGAP000131,49,0,0.0
102,AGAP000132,10,10,1.0
103,AGAP000133,0,0,
104,AGAP000136,73,42,0.5753424657534246
105,AGAP000137,90,0,0.0
106,AGAP000138,13,2,0.15384615384615385
107,AGAP000139,83,79,0.9518072289156626
108,AGAP000140,60,20,0.3333333333333333
109,AGAP000141,152,100,0.6578947368421053
110,AGAP000142,109,41,0.3761467889908257
111,AGAP000143,77,42,0.5454545454545454
112,AGAP000144,18,8,0.4444444444444444
113,AGAP000145,96,12,0.125
114,AGAP000146,49,38,0.7755102040816326
115,AGAP000147,192,51,0.265625
116,AGAP000149,119,42,0.35294117647058826
117,AGAP000150,14,0,0.0
118,AGAP000151,24,0,0.0
119,AGAP000152,27,0,0.0
120,AGAP000153,68,0,0.0
121,AGAP000154,28,0,0.0
122,AGAP000155,69,21,0.30434782608695654
123,AGAP000156,67,0,0.0
124,AGAP000158,48,10,0.20833333333333334
125,AGAP000159,52,33,0.6346153846153846
126,AGAP000160,14,0,0.0
127,AGAP000161,110,55,0.5
128,AGAP000162,31,24,0.7741935483870968
129,AGAP000163,32,12,0.375
130,AGAP000164,21,12,0.5714285714285714
131,AGAP000165,9,7,0.7777777777777778
132,AGAP000166,58,0,0.0
133,AGAP000167,32,15,0.46875
134,AGAP000168,79,38,0.4810126582278481
135,AGAP000169,134,59,0.44029850746268656
136,AGAP000170,9,7,0.7777777777777778
137,AGAP000171,204,77,0.37745098039215685
138,AGAP000173,30,15,0.5
139,AGAP000177,19,0,0.0
140,AGAP000178,21,18,0.8571428571428571
141,AGAP000179,46,29,0.6304347826086957
142,AGAP000180,11,10,0.9090909090909091
143,AGAP000181,37,0,0.0
144,AGAP000182,35,3,0.08571428571428572
145,AGAP000183,39,0,0.0
146,AGAP000184,42,20,0.47619047619047616
147,AGAP000185,91,40,0.43956043956043955
148,AGAP000186,0,0,
149,AGAP000187,72,50,0.6944444444444444
150,AGAP000188,65,7,0.1076923076923077
151,AGAP000189,144,72,0.5
152,AGAP000190,149,0,0.0
153,AGAP000191,23,0,0.0
154,AGAP000192,54,0,0.0
155,AGAP000193,22,0,0.0
156,AGAP000194,31,0,0.0
157,AGAP000195,77,36,0.4675324675324675
158,AGAP000196,69,35,0.5072463768115942
159,AGAP000198,176,16,0.09090909090909091
160,AGAP000199,65,36,0.5538461538461539
161,AGAP000200,62,0,0.0
162,AGAP000201,70,6,0.08571428571428572
163,AGAP000202,3,3,1.0
164,AGAP000203,155,60,0.3870967741935484
165,AGAP000204,23,0,0.0
166,AGAP000205,194,57,0.29381443298969073
167,AGAP000206,10,0,0.0
168,AGAP000209,69,0,0.0
169,AGAP000210,31,20,0.6451612903225806
170,AGAP000211,25,17,0.68
171,AGAP000213,13,0,0.0
172,AGAP000214,59,0,0.0
173,AGAP000215,73,0,0.0
174,AGAP000216,187,0,0.0
175,AGAP000217,45,0,0.0
176,AGAP000218,30,5,0.16666666666666666
177,AGAP000219,19,0,0.0
178,AGAP000220,14,11,0.7857142857142857
179,AGAP000222,256,67,0.26171875
180,AGAP000223,39,17,0.4358974358974359
181,AGAP000225,98,0,0.0
182,AGAP000226,28,0,0.0
183,AGAP000228,78,0,0.0
184,AGAP000230,35,0,0.0
185,AGAP000232,357,61,0.17086834733893558
186,AGAP000233,63,0,0.0
187,AGAP000234,60,14,0.23333333333333334
188,AGAP000235,58,14,0.2413793103448276
189,AGAP000236,151,6,0.039735099337748346
190,AGAP000237,164,8,0.04878048780487805
191,AGAP000238,32,0,0.0
192,AGAP000239,24,0,0.0
193,AGAP000240,34,28,0.8235294117647058
194,AGAP000241,36,14,0.3888888888888889
195,AGAP000242,12,8,0.6666666666666666
196,AGAP000243,31,11,0.3548387096774194
197,AGAP000244,46,4,0.08695652173913043
198,AGAP000245,57,21,0.3684210526315789
199,AGAP000246,35,13,0.37142857142857144
200,AGAP000247,38,0,0.0
201,AGAP000248,55,22,0.4
202,AGAP000249,36,27,0.75
203,AGAP000250,33,15,0.45454545454545453
204,AGAP000251,55,34,0.6181818181818182
205,AGAP000252,45,36,0.8
206,AGAP000253,41,0,0.0
207,AGAP000254,117,0,0.0
208,AGAP000255,46,7,0.15217391304347827
209,AGAP000256,72,0,0.0
210,AGAP000258,32,14,0.4375
211,AGAP000260,13,6,0.46153846153846156
212,AGAP000261,31,23,0.7419354838709677
213,AGAP000262,35,0,0.0
214,AGAP000264,62,20,0.3225806451612903
215,AGAP000266,2,0,0.0
216,AGAP000267,22,0,0.0
217,AGAP000268,38,0,0.0
218,AGAP000269,72,37,0.5138888888888888
219,AGAP000270,49,35,0.7142857142857143
220,AGAP000271,110,88,0.8
221,AGAP000272,39,6,0.15384615384615385
222,AGAP000273,75,55,0.7333333333333333
223,AGAP000274,26,0,0.0
224,AGAP000275,30,0,0.0
225,AGAP000277,41,0,0.0
226,AGAP000278,11,0,0.0
227,AGAP000279,12,0,0.0
228,AGAP000280,39,0,0.0
229,AGAP000281,73,29,0.3972602739726027
230,AGAP000283,21,0,0.0
231,AGAP000284,34,0,0.0
232,AGAP000285,22,6,0.2727272727272727
233,AGAP000286,35,1,0.02857142857142857
234,AGAP000287,15,9,0.6
235,AGAP000288,10,8,0.8
236,AGAP000289,26,7,0.2692307692307692
237,AGAP000290,40,0,0.0
238,AGAP000291,25,20,0.8
239,AGAP000292,74,43,0.581081081081081
240,AGAP000293,66,0,0.0
241,AGAP000294,103,0,0.0
242,AGAP000295,47,0,0.0
243,AGAP000296,25,0,0.0
244,AGAP000297,36,0,0.0
245,AGAP000298,8,0,0.0
246,AGAP000299,47,0,0.0
247,AGAP000300,99,76,0.7676767676767676
248,AGAP000301,45,0,0.0
249,AGAP000303,45,0,0.0
250,AGAP000304,76,24,0.3157894736842105
251,AGAP000305,17,0,0.0
252,AGAP000306,54,6,0.1111111111111111
253,AGAP000307,111,58,0.5225225225225225
254,AGAP000308,29,19,0.6551724137931034
255,AGAP000309,78,0,0.0
256,AGAP000310,26,19,0.7307692307692307
257,AGAP000311,45,15,0.3333333333333333
258,AGAP000312,39,17,0.4358974358974359
259,AGAP000313,39,24,0.6153846153846154
260,AGAP000314,163,88,0.5398773006134969
261,AGAP000315,24,18,0.75
262,AGAP000316,42,5,0.11904761904761904
263,AGAP000317,77,0,0.0
264,AGAP000319,65,30,0.46153846153846156
265,AGAP000320,48,31,0.6458333333333334
266,AGAP000321,52,0,0.0
267,AGAP000322,21,12,0.5714285714285714
268,AGAP000323,106,84,0.7924528301886793
269,AGAP000324,43,16,0.37209302325581395
270,AGAP000325,37,31,0.8378378378378378
271,AGAP000326,44,13,0.29545454545454547
272,AGAP000327,27,0,0.0
273,AGAP000328,100,28,0.28
274,AGAP000329,68,0,0.0
275,AGAP000330,47,21,0.44680851063829785
276,AGAP000331,161,0,0.0
277,AGAP000332,80,72,0.9
278,AGAP000334,74,24,0.32432432432432434
279,AGAP000336,104,38,0.36538461538461536
280,AGAP000337,104,45,0.4326923076923077
281,AGAP000338,27,12,0.4444444444444444
282,AGAP000339,37,18,0.4864864864864865
283,AGAP000340,60,0,0.0
284,AGAP000341,27,0,0.0
285,AGAP000342,28,0,0.0
286,AGAP000343,79,48,0.6075949367088608
287,AGAP000344,14,2,0.14285714285714285
288,AGAP000345,36,0,0.0
289,AGAP000346,41,16,0.3902439024390244
290,AGAP000347,49,0,0.0
291,AGAP000348,63,0,0.0
292,AGAP000349,106,31,0.29245283018867924
293,AGAP000351,14,1,0.07142857142857142
294,AGAP000352,30,0,0.0
295,AGAP000354,43,4,0.09302325581395349
296,AGAP000355,41,8,0.1951219512195122
297,AGAP000356,35,0,0.0
298,AGAP000357,18,0,0.0
299,AGAP000358,25,11,0.44
300,AGAP000359,33,3,0.09090909090909091
301,AGAP000360,184,3,0.016304347826086956
302,AGAP000361,52,12,0.23076923076923078
303,AGAP000363,122,21,0.1721311475409836
304,AGAP000364,36,0,0.0
305,AGAP000365,25,15,0.6
306,AGAP000366,22,0,0.0
307,AGAP000367,23,12,0.5217391304347826
308,AGAP000368,206,122,0.5922330097087378
309,AGAP000369,41,0,0.0
310,AGAP000372,111,25,0.22522522522522523
311,AGAP000374,145,96,0.6620689655172414
312,AGAP000375,15,8,0.5333333333333333
313,AGAP000376,36,0,0.0
314,AGAP000377,35,0,0.0
315,AGAP000378,116,8,0.06896551724137931
316,AGAP000379,92,0,0.0
317,AGAP000380,86,27,0.313953488372093
318,AGAP000382,9,0,0.0
319,AGAP000383,28,0,0.0
320,AGAP000385,53,0,0.0
321,AGAP000387,60,15,0.25
322,AGAP000388,96,0,0.0
323,AGAP000389,180,0,0.0
324,AGAP000390,128,0,0.0
325,AGAP000391,39,25,0.6410256410256411
326,AGAP000392,61,25,0.4098360655737705
327,AGAP000393,40,15,0.375
328,AGAP000394,44,32,0.7272727272727273
329,AGAP000395,25,21,0.84
330,AGAP000396,10,8,0.8
331,AGAP000397,95,47,0.49473684210526314
332,AGAP000398,26,24,0.9230769230769231
333,AGAP000399,105,16,0.1523809523809524
334,AGAP000400,44,30,0.6818181818181818
335,AGAP000401,19,0,0.0
336,AGAP000402,52,17,0.3269230769230769
337,AGAP000403,118,59,0.5
338,AGAP000405,54,29,0.5370370370370371
339,AGAP000406,68,32,0.47058823529411764
340,AGAP000407,39,25,0.6410256410256411
341,AGAP000408,0,0,
342,AGAP000410,74,28,0.3783783783783784
343,AGAP000411,101,1,0.009900990099009901
344,AGAP000412,40,21,0.525
345,AGAP000413,50,0,0.0
346,AGAP000414,25,8,0.32
347,AGAP000415,12,3,0.25
348,AGAP000416,50,34,0.68
349,AGAP000417,36,0,0.0
350,AGAP000420,33,0,0.0
351,AGAP000421,48,0,0.0
352,AGAP000422,12,0,0.0
353,AGAP000423,0,0,
354,AGAP000424,0,0,
355,AGAP000425,12,7,0.5833333333333334
356,AGAP000426,51,26,0.5098039215686274
357,AGAP000427,86,68,0.7906976744186046
358,AGAP000428,46,35,0.7608695652173914
359,AGAP000429,31,26,0.8387096774193549
360,AGAP000430,21,14,0.6666666666666666
361,AGAP000431,3,0,0.0
362,AGAP000432,15,7,0.4666666666666667
363,AGAP000433,44,22,0.5
364,AGAP000434,54,39,0.7222222222222222
365,AGAP000436,51,30,0.5882352941176471
366,AGAP000437,19,0,0.0
367,AGAP000438,26,17,0.6538461538461539
368,AGAP000439,22,8,0.36363636363636365
369,AGAP000440,43,22,0.5116279069767442
370,AGAP000441,145,35,0.2413793103448276
371,AGAP000444,28,13,0.4642857142857143
372,AGAP000445,26,0,0.0
373,AGAP000446,170,0,0.0
374,AGAP000447,48,39,0.8125
375,AGAP000448,25,21,0.84
376,AGAP000449,135,0,0.0
377,AGAP000452,71,45,0.6338028169014085
378,AGAP000453,215,86,0.4
379,AGAP000454,41,28,0.6829268292682927
380,AGAP000456,22,11,0.5
381,AGAP000457,42,7,0.16666666666666666
382,AGAP000458,38,0,0.0
383,AGAP000460,113,0,0.0
384,AGAP000461,187,52,0.27807486631016043
385,AGAP000462,29,3,0.10344827586206896
386,AGAP000463,82,49,0.5975609756097561
387,AGAP000466,312,44,0.14102564102564102
388,AGAP000467,62,38,0.6129032258064516
389,AGAP000468,61,0,0.0
390,AGAP000469,98,7,0.07142857142857142
391,AGAP000470,19,7,0.3684210526315789
392,AGAP000471,77,49,0.6363636363636364
393,AGAP000472,191,0,0.0
394,AGAP000473,52,23,0.4423076923076923
395,AGAP000474,60,26,0.43333333333333335
396,AGAP000475,99,32,0.32323232323232326
397,AGAP000476,23,0,0.0
398,AGAP000477,109,0,0.0
399,AGAP000478,21,19,0.9047619047619048
400,AGAP000479,34,29,0.8529411764705882
401,AGAP000480,30,27,0.9
402,AGAP000481,32,0,0.0
403,AGAP000482,32,16,0.5
404,AGAP000483,108,58,0.5370370370370371
405,AGAP000484,38,0,0.0
406,AGAP000485,3,0,0.0
407,AGAP000488,52,0,0.0
408,AGAP000489,306,35,0.11437908496732026
409,AGAP000491,5,4,0.8
410,AGAP000493,14,0,0.0
411,AGAP000494,27,0,0.0
412,AGAP000495,68,2,0.029411764705882353
413,AGAP000496,22,14,0.6363636363636364
414,AGAP000497,38,22,0.5789473684210527
415,AGAP000498,43,29,0.6744186046511628
416,AGAP000499,89,33,0.3707865168539326
417,AGAP000500,81,35,0.43209876543209874
418,AGAP000504,164,90,0.5487804878048781
419,AGAP000506,28,0,0.0
420,AGAP000507,47,11,0.23404255319148937
421,AGAP000508,17,9,0.5294117647058824
422,AGAP000509,54,0,0.0
423,AGAP000512,132,14,0.10606060606060606
424,AGAP000513,21,11,0.5238095238095238
425,AGAP000514,51,29,0.5686274509803921
426,AGAP000515,12,0,0.0
427,AGAP000516,19,1,0.05263157894736842
428,AGAP000519,396,0,0.0
429,AGAP000520,80,0,0.0
430,AGAP000521,51,0,0.0
431,AGAP000522,95,0,0.0
432,AGAP000523,30,14,0.4666666666666667
433,AGAP000526,24,16,0.6666666666666666
434,AGAP000528,64,47,0.734375
435,AGAP000529,36,31,0.8611111111111112
436,AGAP000530,51,45,0.8823529411764706
437,AGAP000531,26,11,0.4230769230769231
438,AGAP000532,84,49,0.5833333333333334
439,AGAP000533,186,42,0.22580645161290322
440,AGAP000534,29,8,0.27586206896551724
441,AGAP000535,64,0,0.0
442,AGAP000536,48,5,0.10416666666666667
443,AGAP000537,33,0,0.0
444,AGAP000538,18,0,0.0
445,AGAP000539,66,0,0.0
446,AGAP000540,39,0,0.0
447,AGAP000541,19,11,0.5789473684210527
448,AGAP000543,30,24,0.8
449,AGAP000544,71,26,0.36619718309859156
450,AGAP000545,88,64,0.7272727272727273
451,AGAP000546,18,14,0.7777777777777778
452,AGAP000547,32,17,0.53125
453,AGAP000548,31,0,0.0
454,AGAP000549,36,26,0.7222222222222222
455,AGAP000550,101,0,0.0
456,AGAP000551,53,42,0.7924528301886793
457,AGAP000552,39,28,0.717948717948718
458,AGAP000553,31,26,0.8387096774193549
459,AGAP000554,36,26,0.7222222222222222
460,AGAP000555,61,35,0.5737704918032787
461,AGAP000556,15,6,0.4
462,AGAP000558,145,41,0.2827586206896552
463,AGAP000559,105,35,0.3333333333333333
464,AGAP000560,53,37,0.6981132075471698
465,AGAP000561,33,19,0.5757575757575758
466,AGAP000562,29,13,0.4482758620689655
467,AGAP000563,104,36,0.34615384615384615
468,AGAP000564,34,23,0.6764705882352942
469,AGAP000565,72,30,0.4166666666666667
470,AGAP000566,76,31,0.40789473684210525
471,AGAP000567,93,33,0.3548387096774194
472,AGAP000569,55,0,0.0
473,AGAP000570,21,0,0.0
474,AGAP000571,38,0,0.0
475,AGAP000572,34,9,0.2647058823529412
476,AGAP000573,39,25,0.6410256410256411
477,AGAP000574,77,11,0.14285714285714285
478,AGAP000575,119,64,0.5378151260504201
479,AGAP000576,69,38,0.5507246376811594
480,AGAP000577,38,21,0.5526315789473685
481,AGAP000578,60,46,0.7666666666666667
482,AGAP000579,65,0,0.0
483,AGAP000585,387,1,0.002583979328165375
484,AGAP000587,32,0,0.0
485,AGAP000588,167,36,0.2155688622754491
486,AGAP000589,34,17,0.5
487,AGAP000591,88,24,0.2727272727272727
488,AGAP000592,98,0,0.0
489,AGAP000594,23,0,0.0
490,AGAP000595,50,0,0.0
491,AGAP000596,107,22,0.205607476635514
492,AGAP000597,34,19,0.5588235294117647
493,AGAP000598,21,16,0.7619047619047619
494,AGAP000599,28,15,0.5357142857142857
495,AGAP000601,56,39,0.6964285714285714
496,AGAP000602,85,56,0.6588235294117647
497,AGAP000603,19,0,0.0
498,AGAP000604,25,0,0.0
499,AGAP000605,27,0,0.0
500,AGAP000606,488,7,0.014344262295081968
501,AGAP000607,20,0,0.0
502,AGAP000609,52,0,0.0
503,AGAP000610,47,0,0.0
504,AGAP000611,60,0,0.0
505,AGAP000612,49,0,0.0
506,AGAP000614,82,45,0.5487804878048781
507,AGAP000615,71,42,0.5915492957746479
508,AGAP000616,54,18,0.3333333333333333
509,AGAP000617,37,28,0.7567567567567568
510,AGAP000618,17,9,0.5294117647058824
511,AGAP000619,177,45,0.2542372881355932
512,AGAP000620,126,46,0.36507936507936506
513,AGAP000621,17,0,0.0
514,AGAP000622,38,21,0.5526315789473685
515,AGAP000623,101,54,0.5346534653465347
516,AGAP000624,49,6,0.12244897959183673
517,AGAP000625,38,21,0.5526315789473685
518,AGAP000626,32,11,0.34375
519,AGAP000627,30,9,0.3
520,AGAP000628,8,0,0.0
521,AGAP000629,34,24,0.7058823529411765
522,AGAP000630,213,87,0.4084507042253521
523,AGAP000631,139,83,0.5971223021582733
524,AGAP000633,25,19,0.76
525,AGAP000634,62,56,0.9032258064516129
526,AGAP000635,88,0,0.0
527,AGAP000636,45,13,0.28888888888888886
528,AGAP000637,41,24,0.5853658536585366
529,AGAP000638,16,0,0.0
530,AGAP000639,24,20,0.8333333333333334
531,AGAP000640,15,0,0.0
532,AGAP000641,0,0,
533,AGAP000642,0,0,
534,AGAP000643,2,0,0.0
535,AGAP000644,0,0,
536,AGAP000646,121,38,0.3140495867768595
537,AGAP000647,0,0,
538,AGAP000648,41,37,0.9024390243902439
539,AGAP000649,23,6,0.2608695652173913
540,AGAP000650,44,29,0.6590909090909091
541,AGAP000651,42,36,0.8571428571428571
542,AGAP000652,29,21,0.7241379310344828
543,AGAP000653,97,65,0.6701030927835051
544,AGAP000654,17,7,0.4117647058823529
545,AGAP000655,12,11,0.9166666666666666
546,AGAP000656,34,24,0.7058823529411765
547,AGAP000657,22,0,0.0
548,AGAP000658,194,39,0.20103092783505155
549,AGAP000659,196,167,0.8520408163265306
550,AGAP000660,125,104,0.832
551,AGAP000662,60,31,0.5166666666666667
552,AGAP000663,255,58,0.22745098039215686
553,AGAP000666,48,43,0.8958333333333334
554,AGAP000667,48,1,0.020833333333333332
555,AGAP000668,120,79,0.6583333333333333
556,AGAP000669,5,1,0.2
557,AGAP000670,23,7,0.30434782608695654
558,AGAP000671,20,9,0.45
559,AGAP000672,22,12,0.5454545454545454
560,AGAP000673,91,0,0.0
561,AGAP000674,102,24,0.23529411764705882
562,AGAP000675,46,8,0.17391304347826086
563,AGAP000676,121,57,0.47107438016528924
564,AGAP000678,70,14,0.2
565,AGAP000679,34,13,0.38235294117647056
566,AGAP000680,17,8,0.47058823529411764
567,AGAP000681,35,25,0.7142857142857143
568,AGAP000682,24,4,0.16666666666666666
569,AGAP000684,106,31,0.29245283018867924
570,AGAP000685,172,0,0.0
571,AGAP000686,60,5,0.08333333333333333
572,AGAP000687,27,0,0.0
573,AGAP000688,36,0,0.0
574,AGAP000689,18,0,0.0
575,AGAP000690,15,0,0.0
576,AGAP000691,18,7,0.3888888888888889
577,AGAP000692,19,0,0.0
578,AGAP000693,5,0,0.0
579,AGAP000694,6,0,0.0
580,AGAP000695,42,0,0.0
581,AGAP000696,21,0,0.0
582,AGAP000697,30,0,0.0
583,AGAP000698,40,13,0.325
584,AGAP000699,66,30,0.45454545454545453
585,AGAP000700,64,32,0.5
586,AGAP000702,153,0,0.0
587,AGAP000703,304,27,0.08881578947368421
588,AGAP000704,56,32,0.5714285714285714
589,AGAP000705,34,9,0.2647058823529412
590,AGAP000706,0,0,
591,AGAP000707,186,77,0.41397849462365593
592,AGAP000708,138,41,0.2971014492753623
593,AGAP000711,113,83,0.7345132743362832
594,AGAP000713,49,23,0.46938775510204084
595,AGAP000714,27,0,0.0
596,AGAP000715,155,3,0.01935483870967742
597,AGAP000717,56,32,0.5714285714285714
598,AGAP000718,32,3,0.09375
599,AGAP000719,23,18,0.782608695652174
600,AGAP000720,161,52,0.32298136645962733
601,AGAP000721,27,14,0.5185185185185185
602,AGAP000723,94,16,0.1702127659574468
603,AGAP000724,68,0,0.0
604,AGAP000725,62,14,0.22580645161290322
605,AGAP000726,81,23,0.2839506172839506
606,AGAP000727,246,104,0.42276422764227645
607,AGAP000728,67,20,0.29850746268656714
608,AGAP000729,1,0,0.0
609,AGAP000730,0,0,
610,AGAP000731,114,0,0.0
611,AGAP000732,87,0,0.0
612,AGAP000733,58,23,0.39655172413793105
613,AGAP000734,36,0,0.0
614,AGAP000735,51,25,0.49019607843137253
615,AGAP000736,33,18,0.5454545454545454
616,AGAP000737,246,32,0.13008130081300814
617,AGAP000738,5,5,1.0
618,AGAP000739,19,11,0.5789473684210527
619,AGAP000740,34,23,0.6764705882352942
620,AGAP000741,89,0,0.0
621,AGAP000743,14,0,0.0
622,AGAP000744,86,0,0.0
623,AGAP000745,67,0,0.0
624,AGAP000747,95,64,0.6736842105263158
625,AGAP000748,20,0,0.0
626,AGAP000749,27,0,0.0
627,AGAP000750,24,0,0.0
628,AGAP000751,23,8,0.34782608695652173
629,AGAP000752,8,8,1.0
630,AGAP000754,66,46,0.696969696969697
631,AGAP000755,36,18,0.5
632,AGAP000756,33,26,0.7878787878787878
633,AGAP000757,25,23,0.92
634,AGAP000758,74,24,0.32432432432432434
635,AGAP000759,14,10,0.7142857142857143
636,AGAP000760,27,15,0.5555555555555556
637,AGAP000761,17,13,0.7647058823529411
638,AGAP000762,55,27,0.4909090909090909
639,AGAP000763,80,48,0.6
640,AGAP000765,33,19,0.5757575757575758
641,AGAP000767,90,37,0.4111111111111111
642,AGAP000768,51,1,0.0196078431372549
643,AGAP000769,89,30,0.33707865168539325
644,AGAP000770,33,22,0.6666666666666666
645,AGAP000771,32,15,0.46875
646,AGAP000772,27,24,0.8888888888888888
647,AGAP000773,91,0,0.0
648,AGAP000774,269,57,0.21189591078066913
649,AGAP000776,111,52,0.46846846846846846
650,AGAP000777,0,0,
651,AGAP000778,75,13,0.17333333333333334
652,AGAP000779,280,0,0.0
653,AGAP000780,26,14,0.5384615384615384
654,AGAP000781,6,3,0.5
655,AGAP000782,37,21,0.5675675675675675
656,AGAP000783,128,60,0.46875
657,AGAP000784,15,13,0.8666666666666667
658,AGAP000785,10,0,0.0
659,AGAP000786,63,0,0.0
660,AGAP000787,106,44,0.41509433962264153
661,AGAP000788,66,0,0.0
662,AGAP000789,51,4,0.0784313725490196
663,AGAP000790,25,0,0.0
664,AGAP000791,61,29,0.47540983606557374
665,AGAP000792,113,24,0.21238938053097345
666,AGAP000793,10,5,0.5
667,AGAP000794,50,17,0.34
668,AGAP000795,51,1,0.0196078431372549
669,AGAP000797,174,46,0.26436781609195403
670,AGAP000798,122,0,0.0
671,AGAP000801,91,0,0.0
672,AGAP000803,56,0,0.0
673,AGAP000804,10,3,0.3
674,AGAP000805,172,0,0.0
675,AGAP000806,52,0,0.0
676,AGAP000807,53,6,0.11320754716981132
677,AGAP000808,53,33,0.6226415094339622
678,AGAP000809,22,8,0.36363636363636365
679,AGAP000810,138,83,0.6014492753623188
680,AGAP000812,122,9,0.07377049180327869
681,AGAP000813,34,16,0.47058823529411764
682,AGAP000814,75,37,0.49333333333333335
683,AGAP000815,102,36,0.35294117647058826
684,AGAP000816,8,0,0.0
685,AGAP000817,0,0,
686,AGAP000818,36,0,0.0
687,AGAP000819,10,0,0.0
688,AGAP000820,35,0,0.0
689,AGAP000821,21,0,0.0
690,AGAP000822,23,0,0.0
691,AGAP000823,25,22,0.88
692,AGAP000824,50,7,0.14
693,AGAP000825,84,39,0.4642857142857143
694,AGAP000826,79,57,0.7215189873417721
695,AGAP000829,66,46,0.696969696969697
696,AGAP000830,51,23,0.45098039215686275
697,AGAP000831,14,6,0.42857142857142855
698,AGAP000832,15,9,0.6
699,AGAP000833,31,21,0.6774193548387096
700,AGAP000834,34,4,0.11764705882352941
701,AGAP000835,78,31,0.3974358974358974
702,AGAP000840,108,0,0.0
703,AGAP000841,82,46,0.5609756097560976
704,AGAP000842,8,7,0.875
705,AGAP000843,17,17,1.0
706,AGAP000844,94,10,0.10638297872340426
707,AGAP000847,263,79,0.30038022813688214
708,AGAP000848,74,2,0.02702702702702703
709,AGAP000849,2,1,0.5
710,AGAP000850,36,26,0.7222222222222222
711,AGAP000851,24,7,0.2916666666666667
